x,y,z
435.7,75.4,-2.8
435.7,75.0,-2.8
435.7,75.8,-2.8
435.7,76.3,-2.7
434.8,75.8,-2.8
434.8,76.3,-2.8
433.9,76.4,-2.9
433.9,76.8,-2.8
422.8,76.6,-3.9
422.0,77.0,-3.9
422.0,77.4,-3.9
421.1,77.0,-4.0
421.1,77.4,-4.0
420.2,77.1,-4.1
420.2,77.5,-4.1
419.4,77.1,-4.2
419.4,77.5,-4.1
417.2,77.5,-4.3
414.2,77.6,-4.6
412.5,77.6,-3.8
410.9,77.7,-2.9
409.2,77.6,-2.1
407.9,77.6,-2.2
406.6,77.7,-2.3
405.3,77.7,-2.4
403.6,77.7,-1.6
402.4,77.8,-1.7
402.8,77.8,-1.7
260.7,76.2,33.2
259.5,76.2,33.1
259.9,76.2,33.1
260.3,76.2,33.1
403.2,77.7,-1.6
404.5,77.7,-2.5
404.9,77.7,-2.5
405.8,77.7,-2.4
406.2,77.7,-2.3
407.0,77.7,-2.3
407.5,77.7,-2.2
408.3,77.6,-2.2
408.8,77.6,-2.1
409.6,77.6,-2.0
410.0,77.6,-2.0
411.3,77.7,-2.9
258.3,75.8,35.9
257.3,75.8,36.8
256.2,75.8,36.7
255.5,75.8,36.7
255.8,75.8,36.7
256.6,75.8,36.8
257.0,75.8,36.8
257.6,75.8,36.9
258.0,75.9,35.9
412.0,77.6,-3.8
412.9,77.6,-3.7
259.5,75.8,35.0
259.1,75.8,35.0
413.8,77.6,-4.7
414.6,77.6,-4.6
416.8,77.5,-4.4
417.6,77.5,-4.3
417.6,77.1,-4.3
414.6,77.2,-4.6
412.9,77.2,-3.8
411.2,77.2,-2.9
409.6,77.2,-2.1
408.3,77.2,-2.2
407.0,77.3,-2.3
405.8,77.3,-2.4
404.5,77.3,-2.5
257.6,75.5,36.8
256.6,75.5,36.7
255.5,75.5,36.6
255.8,75.5,36.7
256.2,75.5,36.7
256.9,75.5,36.8
257.2,75.5,36.8
258.0,75.5,36.9
258.3,75.5,36.9
404.9,77.3,-2.5
405.3,77.3,-2.5
406.2,77.3,-2.4
406.6,77.3,-2.4
407.5,77.3,-2.3
407.9,77.2,-2.2
408.8,77.2,-2.1
409.2,77.2,-2.1
410.0,77.2,-2.0
259.5,75.4,36.0
259.1,75.4,36.0
410.5,77.2,-2.0
411.6,77.2,-2.9
260.2,75.4,35.1
259.9,75.4,35.0
412.1,77.1,-2.8
413.8,77.2,-4.7
414.2,77.2,-4.7
416.8,77.1,-4.4
417.2,77.1,-4.4
418.9,77.1,-4.2
419.8,77.1,-4.1
419.8,77.5,-4.1
420.7,77.1,-4.1
420.7,77.4,-4.0
421.5,77.0,-4.0
421.5,77.4,-3.9
422.4,77.0,-3.9
422.4,76.6,-3.9
421.1,76.6,-4.1
419.8,76.7,-4.2
418.5,76.7,-4.3
414.6,76.8,-4.7
413.3,76.8,-4.8
411.2,76.8,-3.0
409.6,76.8,-2.1
408.3,76.8,-2.2
407.0,76.9,-2.4
405.8,76.9,-2.5
404.5,76.9,-2.6
257.6,75.1,36.8
256.5,75.1,36.7
255.7,75.1,36.6
256.1,75.1,36.7
256.9,75.1,36.7
257.2,75.1,36.8
258.0,75.1,36.8
258.3,75.1,36.9
404.9,76.9,-2.5
405.3,76.9,-2.5
406.2,76.9,-2.4
406.6,76.9,-2.4
407.5,76.9,-2.3
407.9,76.8,-2.3
408.8,76.8,-2.2
409.2,76.8,-2.1
410.0,76.8,-2.1
259.5,75.0,36.0
259.1,75.0,35.9
410.4,76.8,-2.0
411.6,76.8,-2.9
260.2,75.0,35.0
259.9,75.0,35.0
412.1,76.7,-2.9
413.8,76.8,-4.7
414.2,76.8,-4.7
417.6,76.7,-4.4
418.1,76.7,-4.3
418.9,76.7,-4.3
419.4,76.7,-4.2
420.2,76.7,-4.1
420.7,76.7,-4.1
421.5,76.6,-4.0
422.0,76.6,-4.0
422.4,77.4,-3.9
423.2,76.6,-3.9
423.7,76.6,-3.8
434.4,76.3,-2.8
434.4,75.9,-2.9
433.1,75.9,-3.0
423.2,76.1,-3.9
422.0,76.1,-4.0
420.7,76.2,-4.1
419.4,76.2,-4.3
418.1,76.2,-4.4
414.2,76.3,-4.7
412.1,76.4,-2.9
410.4,76.4,-2.1
409.1,76.4,-2.2
407.5,76.4,-1.3
402.4,76.5,-1.8
401.1,76.5,-1.9
259.1,74.6,36.9
258.0,74.7,36.8
256.8,74.7,37.7
256.5,74.7,37.7
257.2,74.7,37.7
257.6,74.7,37.8
255.7,74.7,36.6
256.1,74.7,36.6
258.3,74.7,36.8
258.7,74.6,36.9
259.5,74.7,35.9
400.7,76.5,-2.0
401.5,76.5,-1.9
401.9,76.5,-1.9
402.8,76.5,-1.8
407.1,76.4,-1.4
406.6,76.5,-2.4
405.3,76.5,-2.5
404.5,76.5,-2.6
404.9,76.5,-2.6
405.8,76.5,-2.5
406.2,76.5,-2.5
407.0,76.5,-2.4
408.3,76.4,-2.3
408.8,76.4,-2.2
409.5,76.4,-2.2
409.9,76.4,-2.1
411.2,76.4,-3.0
259.1,74.3,36.9
257.9,74.4,37.8
256.8,74.4,37.7
256.5,74.4,37.6
257.2,74.4,37.7
257.6,74.4,37.7
258.3,74.4,36.8
258.7,74.3,36.8
411.6,76.4,-3.0
413.3,76.3,-4.8
413.8,76.3,-4.8
414.6,76.3,-4.7
417.6,76.2,-4.4
418.5,76.2,-4.3
418.9,76.2,-4.3
419.8,76.2,-4.2
420.2,76.2,-4.2
421.1,76.1,-4.1
421.5,76.1,-4.1
422.4,76.1,-4.0
422.8,76.1,-4.0
423.7,76.1,-3.9
432.6,75.9,-3.0
433.5,75.9,-3.0
433.9,75.9,-2.9
434.4,76.7,-2.8
435.2,75.8,-2.8
435.2,75.0,-2.9
435.2,75.4,-2.8
434.4,75.1,-3.0
434.4,75.5,-2.9
433.5,75.1,-3.0
433.5,75.5,-3.0
432.6,75.1,-3.1
432.6,75.5,-3.1
423.2,75.7,-4.0
421.5,75.3,-3.1
412.9,75.5,-3.9
411.6,75.5,-3.1
411.6,76.0,-3.0
410.4,75.5,-2.2
410.4,75.9,-2.1
409.1,75.5,-1.3
409.2,75.9,-1.2
408.2,75.5,-1.3
408.3,75.9,-1.3
407.5,75.6,-1.4
407.5,76.0,-1.4
406.6,75.6,-1.5
406.6,76.0,-1.5
405.8,75.6,-1.6
405.8,76.0,-1.5
402.4,75.7,-1.9
402.4,76.1,-1.9
401.5,75.7,-2.0
401.5,76.1,-1.9
400.7,75.7,-2.0
400.7,76.1,-2.0
259.5,74.3,35.9
258.3,74.0,36.8
257.2,74.0,37.7
256.5,74.0,37.6
256.8,74.0,37.6
257.6,74.0,37.7
257.9,74.0,37.7
258.7,74.0,36.8
259.1,73.9,36.8
399.8,75.7,-2.1
400.2,75.7,-2.1
401.1,75.7,-2.0
401.1,76.1,-2.0
401.9,75.7,-1.9
401.9,76.1,-1.9
402.8,75.7,-1.9
402.8,76.1,-1.8
406.2,75.6,-1.5
406.2,76.0,-1.5
407.1,75.6,-1.5
407.1,76.0,-1.4
407.9,75.6,-1.4
407.9,76.0,-1.3
408.7,75.5,-1.3
408.8,75.9,-1.3
409.5,75.5,-1.2
409.5,75.9,-1.2
405.3,76.0,-2.6
404.5,76.0,-2.7
404.9,76.0,-2.6
405.8,76.0,-2.5
405.8,75.6,-2.6
404.5,75.6,-2.7
399.8,75.7,-3.1
403.6,75.6,-2.8
404.0,75.6,-2.8
404.9,75.6,-2.7
405.3,75.6,-2.6
410.8,75.5,-2.1
257.9,73.6,37.7
256.8,73.6,37.6
256.5,73.6,37.6
257.2,73.6,37.6
257.6,73.6,37.7
410.8,75.9,-2.1
412.1,75.5,-3.0
412.1,76.0,-3.0
413.3,75.5,-3.9
413.8,75.5,-3.9
421.9,75.3,-3.1
422.8,75.3,-3.0
422.0,75.7,-4.1
420.7,75.8,-4.2
419.4,75.8,-4.3
418.1,75.8,-4.4
414.6,75.9,-4.7
413.3,75.9,-4.9
413.8,75.9,-4.8
414.2,75.9,-4.8
417.2,75.8,-4.5
417.6,75.8,-4.5
418.5,75.8,-4.4
418.9,75.8,-4.4
419.8,75.8,-4.3
420.2,75.8,-4.2
421.1,75.7,-4.1
421.5,75.7,-4.1
422.4,75.7,-4.0
423.2,75.3,-3.0
421.5,75.3,-4.1
420.2,75.4,-4.3
418.9,75.4,-4.4
417.6,75.4,-4.5
414.6,75.5,-4.8
258.3,73.6,36.7
258.7,73.6,36.8
259.1,73.5,36.8
415.0,75.5,-4.7
417.2,75.4,-4.5
418.1,75.4,-4.5
418.5,75.4,-4.4
419.4,75.4,-4.3
419.8,75.4,-4.3
420.7,75.4,-4.2
421.1,75.3,-4.2
423.7,75.7,-3.9
433.1,75.1,-3.1
433.1,75.5,-3.0
433.9,75.1,-3.0
433.9,75.5,-3.0
434.8,75.0,-2.9
434.8,75.4,-2.9
435.2,76.3,-2.8
436.1,75.0,-2.8
436.1,73.7,-2.9
435.9,59.6,-4.3
435.9,57.8,-4.4
435.9,58.3,-4.4
436.1,72.8,-3.0
436.1,73.3,-3.0
436.1,74.1,-2.9
436.1,74.6,-2.8
435.2,72.0,-2.2
435.2,72.5,-2.1
434.3,72.0,-2.2
434.3,72.5,-2.2
433.5,72.5,-2.3
433.5,72.9,-2.2
432.2,72.5,-2.4
432.2,72.9,-2.4
431.3,72.5,-2.5
431.3,72.9,-2.4
430.4,72.6,-2.6
430.4,73.0,-2.5
424.1,74.8,-2.9
412.1,74.7,-3.1
412.1,75.1,-3.0
410.8,74.6,-2.2
410.8,75.1,-2.2
409.5,74.6,-1.3
409.5,75.1,-1.3
408.7,74.6,-1.4
408.7,75.1,-1.3
407.8,74.7,-1.5
407.8,75.2,-1.4
407.0,74.7,-1.5
407.0,75.2,-1.5
406.1,74.7,-1.6
406.2,75.2,-1.6
405.4,74.7,-1.7
405.4,75.2,-1.7
399.8,75.3,-2.2
399.0,75.4,-2.2
399.4,75.3,-2.2
400.2,75.3,-2.1
399.4,74.8,-2.3
258.7,73.3,36.7
257.6,73.2,37.6
256.8,73.2,37.6
257.2,73.2,37.6
257.9,73.2,37.7
258.3,73.3,36.7
259.1,73.2,36.8
257.9,72.9,37.6
257.6,72.9,37.6
399.0,74.9,-2.3
400.7,75.3,-2.1
405.7,74.7,-1.7
405.8,75.2,-1.6
406.5,74.7,-1.6
406.6,75.2,-1.5
407.4,74.7,-1.5
407.4,75.2,-1.5
408.2,74.7,-1.4
408.2,75.1,-1.4
409.1,74.6,-1.3
409.1,75.1,-1.3
404.9,75.2,-2.7
403.6,75.2,-2.8
402.3,75.3,-2.9
401.5,75.3,-3.0
401.9,75.3,-3.0
402.8,75.3,-2.9
403.2,75.3,-2.9
404.0,75.2,-2.8
404.5,75.2,-2.7
405.3,75.2,-2.7
409.9,74.6,-1.3
405.2,74.7,-2.7
403.2,74.8,-2.9
401.9,74.8,-3.0
400.6,74.8,-3.2
258.7,72.9,36.7
258.3,72.9,36.7
259.1,72.8,36.7
400.2,74.8,-3.2
401.0,74.8,-3.1
401.5,74.8,-3.1
402.3,74.8,-3.0
402.8,74.8,-2.9
404.4,74.7,-2.8
404.8,74.7,-2.8
410.4,75.1,-2.2
411.6,74.7,-3.1
411.6,75.1,-3.1
423.2,74.4,-2.1
423.6,74.4,-2.0
423.2,74.8,-3.0
421.5,74.8,-3.2
412.9,75.0,-4.0
413.3,75.0,-3.9
413.8,75.0,-3.9
421.9,74.8,-3.2
422.8,74.8,-3.1
423.7,74.8,-3.0
424.1,74.4,-2.0
424.0,73.5,-2.1
424.0,73.9,-2.0
423.1,73.5,-2.1
423.2,73.9,-2.1
410.8,74.2,-2.2
409.5,73.8,-1.4
409.5,74.2,-1.4
408.7,73.8,-1.5
408.7,74.2,-1.4
407.8,73.9,-1.5
407.8,74.3,-1.5
407.0,73.9,-1.6
407.0,74.3,-1.6
406.1,73.9,-1.7
406.1,74.3,-1.7
405.3,73.9,-1.8
405.3,74.3,-1.7
399.0,74.5,-2.3
397.7,74.5,-2.4
398.1,74.5,-2.4
398.5,74.5,-2.4
399.4,74.4,-2.3
399.0,74.1,-2.4
397.7,74.1,-2.5
396.4,74.1,-2.6
396.8,74.1,-2.6
397.2,74.1,-2.5
398.1,74.1,-2.5
398.5,74.1,-2.4
404.8,73.9,-1.8
405.7,73.9,-1.7
405.7,74.3,-1.7
406.5,73.9,-1.7
406.5,74.3,-1.6
407.4,73.9,-1.6
407.4,74.3,-1.5
408.2,73.9,-1.5
408.2,74.3,-1.5
409.1,73.8,-1.4
409.1,74.2,-1.4
409.9,73.8,-1.4
409.9,74.2,-1.3
404.8,74.3,-2.8
402.7,74.4,-3.0
401.5,74.4,-3.1
400.2,74.4,-3.2
400.6,74.4,-3.2
401.0,74.4,-3.2
401.9,74.4,-3.1
402.3,74.4,-3.0
403.1,74.4,-3.0
404.4,74.3,-2.8
405.2,74.3,-2.8
404.8,73.9,-2.8
402.7,74.0,-3.0
401.5,74.0,-3.1
400.2,74.0,-3.3
399.8,74.0,-3.3
400.6,74.0,-3.2
401.0,74.0,-3.2
401.8,74.0,-3.1
402.2,74.0,-3.1
403.1,74.0,-3.0
404.4,73.9,-2.9
422.7,73.5,-2.2
422.8,73.9,-2.1
423.5,73.5,-2.1
413.3,72.9,-3.1
411.6,72.9,-2.3
409.9,72.9,-1.4
409.9,73.3,-1.4
409.1,72.9,-1.5
409.1,73.3,-1.5
408.2,73.0,-1.6
408.2,73.4,-1.6
407.4,73.0,-1.7
407.4,73.4,-1.6
406.5,73.0,-1.8
406.5,73.4,-1.7
405.7,73.0,-1.8
405.7,73.4,-1.8
404.8,73.0,-1.9
404.8,73.4,-1.9
397.7,73.2,-2.6
397.7,73.6,-2.5
396.8,73.2,-2.7
396.8,73.6,-2.6
396.0,73.2,-2.7
396.4,73.2,-2.7
396.4,73.6,-2.7
397.2,73.2,-2.6
397.2,73.6,-2.6
398.1,73.2,-2.5
398.1,73.6,-2.5
405.3,73.0,-1.9
405.3,73.4,-1.8
406.1,73.0,-1.8
406.1,73.4,-1.8
407.0,73.0,-1.7
407.0,73.4,-1.7
407.8,73.0,-1.6
407.8,73.4,-1.6
408.7,72.9,-1.5
408.7,73.3,-1.5
409.5,72.9,-1.5
409.5,73.3,-1.4
410.4,72.9,-1.4
410.8,72.9,-1.4
402.7,73.6,-3.1
401.4,73.6,-3.2
400.2,73.6,-3.3
398.9,73.7,-3.4
399.3,73.7,-3.4
399.8,73.6,-3.3
400.5,73.6,-3.3
400.9,73.6,-3.2
401.8,73.6,-3.1
402.2,73.6,-3.1
403.1,73.6,-3.0
403.1,73.1,-3.1
401.8,73.1,-3.2
400.5,73.1,-3.3
399.2,73.2,-3.4
398.9,73.2,-3.5
399.7,73.1,-3.4
400.1,73.1,-3.4
400.9,73.1,-3.3
401.4,73.1,-3.2
402.2,73.1,-3.2
402.7,73.1,-3.1
412.5,73.0,-3.2
412.9,72.9,-3.2
423.5,73.9,-2.1
422.8,74.4,-3.1
413.8,74.6,-3.9
412.9,74.6,-4.0
413.3,74.6,-4.0
421.5,74.4,-3.2
421.9,74.4,-3.2
423.2,74.4,-3.1
421.9,74.0,-3.2
415.5,72.9,-3.9
414.2,72.9,-4.1
414.2,73.3,-4.0
414.2,73.7,-4.0
413.3,73.3,-4.1
413.3,73.7,-4.1
412.9,73.3,-4.1
412.9,73.7,-4.1
413.8,73.3,-4.1
413.8,73.7,-4.0
414.6,72.9,-4.0
415.1,72.9,-4.0
415.9,72.9,-3.9
421.5,74.1,-3.3
424.4,74.8,-2.9
430.9,72.5,-2.5
430.9,72.9,-2.5
431.7,72.5,-2.4
431.7,72.9,-2.4
432.6,72.5,-2.4
433.0,72.5,-2.3
433.9,72.5,-2.2
433.9,72.0,-2.3
432.6,72.0,-2.4
423.5,72.2,-1.2
422.2,72.2,-1.3
410.4,72.5,-1.4
409.1,72.5,-1.6
407.8,72.6,-1.7
406.5,72.6,-1.8
405.3,72.6,-1.9
397.2,72.8,-2.7
396.0,72.8,-2.8
395.1,72.9,-2.9
395.5,72.8,-2.8
396.4,72.8,-2.7
396.8,72.8,-2.7
397.7,72.8,-2.6
398.1,72.8,-2.6
405.7,72.6,-1.9
406.1,72.6,-1.8
407.0,72.6,-1.7
407.4,72.6,-1.7
408.2,72.6,-1.6
408.7,72.6,-1.6
409.5,72.5,-1.5
409.9,72.5,-1.5
410.8,72.5,-1.4
403.1,72.7,-3.1
401.8,72.7,-3.2
400.5,72.7,-3.4
399.2,72.8,-3.5
398.8,72.8,-3.5
399.7,72.7,-3.4
400.1,72.7,-3.4
400.9,72.7,-3.3
401.4,72.7,-3.3
402.2,72.7,-3.2
402.7,72.7,-3.2
411.6,72.5,-2.3
422.7,72.2,-1.3
423.1,72.2,-1.3
424.0,72.2,-1.2
417.1,72.4,-3.8
415.5,72.4,-4.0
414.2,72.4,-4.1
412.5,72.5,-3.3
412.9,72.5,-3.2
413.3,72.4,-3.2
414.6,72.4,-4.1
415.1,72.4,-4.0
415.9,72.4,-4.0
416.8,72.4,-3.9
432.2,72.0,-2.4
433.0,72.0,-2.4
433.5,72.0,-2.3
433.9,72.9,-2.2
434.7,72.0,-2.2
434.7,72.5,-2.2
435.6,71.9,-2.1
435.5,70.8,-2.2
435.5,69.5,-2.4
435.4,63.0,-3.0
435.4,61.7,-3.1
435.4,60.4,-3.2
435.4,58.7,-3.4
435.4,56.6,-3.6
435.3,55.3,-3.7
435.3,54.0,-3.8
435.3,53.1,-3.9
435.3,53.5,-3.9
435.3,54.4,-3.8
435.3,54.8,-3.8
435.4,55.7,-3.7
435.4,56.1,-3.6
435.4,57.0,-3.6
435.4,57.4,-3.5
435.4,59.1,-3.4
435.4,60.0,-3.3
435.4,60.9,-3.2
435.4,61.3,-3.1
435.4,62.2,-3.1
435.4,62.6,-3.0
435.5,68.6,-2.5
435.5,69.0,-2.4
435.5,69.9,-2.3
435.5,70.3,-2.3
435.6,71.2,-2.2
435.6,71.5,-2.2
434.6,68.2,-1.6
434.6,67.7,-1.6
434.6,68.6,-1.5
434.6,69.0,-1.5
433.7,68.6,-1.6
433.7,69.0,-1.6
432.9,68.6,-1.7
432.9,69.0,-1.6
431.6,68.7,-1.8
425.3,71.4,-2.1
425.3,71.8,-2.1
423.5,71.8,-1.3
422.2,71.8,-1.4
410.8,72.1,-1.4
409.5,72.1,-1.6
408.2,72.2,-1.7
406.6,72.1,-0.8
395.2,72.4,-1.9
394.7,72.4,-1.9
395.6,72.3,-1.8
406.1,72.1,-0.9
405.7,72.2,-1.9
397.7,72.4,-2.6
396.4,72.4,-2.8
396.8,72.4,-2.7
397.2,72.4,-2.7
398.1,72.4,-2.6
405.3,72.2,-1.9
406.1,72.2,-1.9
407.4,72.2,-1.7
407.8,72.2,-1.7
408.7,72.2,-1.6
409.1,72.1,-1.6
409.9,72.1,-1.5
410.4,72.1,-1.5
403.5,72.3,-3.1
402.2,72.3,-3.2
400.9,72.3,-3.4
399.7,72.3,-3.5
398.8,72.4,-3.5
399.2,72.4,-3.5
400.1,72.3,-3.4
400.5,72.3,-3.4
401.4,72.3,-3.3
401.8,72.3,-3.3
402.7,72.3,-3.2
403.1,72.3,-3.2
403.9,72.3,-3.1
411.6,72.1,-2.4
421.8,71.9,-1.4
422.7,71.8,-1.3
423.1,71.8,-1.3
424.0,71.8,-1.2
424.4,71.4,-2.2
423.1,71.4,-2.3
411.6,71.7,-2.4
409.9,71.6,-1.6
408.7,71.7,-1.7
406.6,71.7,-0.9
395.6,71.9,-1.9
394.3,72.0,-2.0
394.7,72.0,-2.0
395.2,72.0,-1.9
405.7,71.7,-0.9
406.1,71.7,-0.9
407.4,71.7,-0.8
407.8,71.7,-0.7
405.7,71.7,-2.0
397.6,71.9,-2.7
396.4,71.9,-2.8
396.7,71.9,-2.8
397.1,71.9,-2.7
398.0,71.9,-2.7
405.3,71.7,-2.0
407.4,71.7,-1.8
409.1,71.6,-1.6
409.5,71.6,-1.6
410.4,71.6,-1.5
410.8,71.6,-1.5
403.9,71.9,-3.1
402.7,71.9,-3.2
401.4,71.9,-3.3
400.1,71.9,-3.5
398.8,72.0,-3.6
399.2,72.0,-3.6
399.7,71.9,-3.5
400.5,71.9,-3.4
400.9,71.9,-3.4
401.8,71.9,-3.3
402.2,71.9,-3.3
403.1,71.9,-3.2
403.5,71.9,-3.2
404.4,71.8,-3.1
421.8,71.5,-1.5
422.2,71.5,-1.4
413.3,71.6,-3.3
413.8,71.6,-3.2
423.5,71.4,-2.3
424.0,71.4,-2.3
424.8,71.4,-2.2
425.7,71.4,-2.1
425.7,70.5,-2.2
425.7,70.9,-2.2
424.8,70.5,-2.3
424.8,70.9,-2.2
424.0,70.5,-2.3
424.0,70.9,-2.3
423.1,70.5,-2.4
423.1,70.9,-2.4
411.6,71.2,-2.5
409.9,71.2,-1.6
407.8,71.3,-0.8
406.1,71.3,-0.9
395.2,71.6,-2.0
394.3,71.6,-2.0
394.7,71.6,-2.0
395.6,71.5,-1.9
405.7,71.3,-1.0
406.6,71.3,-0.9
407.4,71.3,-0.8
408.7,71.3,-0.7
409.1,71.3,-0.7
407.4,71.3,-1.8
398.0,71.5,-2.7
396.7,71.5,-2.8
396.3,71.5,-2.9
397.1,71.5,-2.8
397.6,71.5,-2.7
405.3,71.3,-2.0
405.7,71.3,-2.0
408.7,71.3,-1.7
410.4,71.2,-1.6
410.8,71.2,-1.5
403.9,71.4,-3.2
402.7,71.4,-3.3
401.4,71.4,-3.4
399.7,71.5,-3.6
398.8,71.5,-3.6
399.2,71.5,-3.6
400.1,71.4,-3.5
400.5,71.4,-3.5
401.8,71.4,-3.4
402.2,71.4,-3.3
403.1,71.4,-3.2
403.5,71.4,-3.2
404.4,71.3,-3.1
421.8,71.0,-1.5
411.6,70.8,-2.5
409.9,70.8,-1.6
408.3,70.9,-0.8
407.0,70.9,-0.9
405.7,70.9,-1.0
394.7,71.2,-2.0
393.9,71.2,-2.1
394.3,71.2,-2.1
404.9,70.9,-1.1
405.3,70.9,-1.1
406.1,70.9,-1.0
406.6,70.9,-0.9
407.4,70.9,-0.9
407.8,70.9,-0.8
408.7,70.9,-0.7
409.1,70.9,-0.7
404.4,71.0,-2.1
397.1,71.1,-2.8
395.9,71.1,-2.9
395.4,71.2,-3.0
396.3,71.1,-2.9
396.7,71.1,-2.9
397.6,71.1,-2.8
404.0,71.0,-2.2
404.8,70.9,-2.1
410.4,70.8,-1.6
410.8,70.8,-1.6
403.5,71.0,-3.2
402.2,71.0,-3.4
400.5,71.0,-3.5
399.2,71.1,-3.6
398.4,71.1,-3.7
398.8,71.1,-3.7
399.7,71.1,-3.6
400.1,71.0,-3.6
401.4,71.0,-3.4
401.8,71.0,-3.4
402.7,71.0,-3.3
403.1,71.0,-3.3
403.9,71.0,-3.2
422.2,71.0,-1.5
422.3,70.6,-2.5
421.4,70.6,-2.6
421.4,71.0,-2.6
420.5,70.6,-2.7
420.5,71.0,-2.6
419.3,70.6,-2.8
414.2,71.1,-3.2
401.3,71.4,-4.4
413.3,71.1,-3.3
413.8,71.1,-3.3
414.5,71.1,-3.2
414.5,70.7,-3.2
413.3,70.8,-3.3
401.3,71.0,-4.5
413.7,70.7,-3.3
414.1,70.7,-3.3
415.0,70.7,-3.2
419.7,70.6,-2.7
420.1,70.6,-2.7
421.0,70.6,-2.6
421.0,71.0,-2.6
421.8,70.6,-2.6
421.8,71.0,-2.5
422.7,70.5,-2.5
423.5,70.5,-2.4
423.5,70.9,-2.4
424.4,70.5,-2.3
424.4,70.9,-2.3
425.3,70.5,-2.2
424.4,68.8,-2.5
424.4,69.2,-2.4
423.5,69.7,-2.5
423.5,70.1,-2.4
422.7,69.7,-2.5
422.7,70.1,-2.5
421.8,69.8,-2.6
421.8,70.2,-2.6
421.0,69.8,-2.7
421.0,70.2,-2.7
419.7,70.2,-2.8
414.5,70.3,-3.3
412.9,70.4,-2.4
411.2,70.4,-1.6
409.9,70.4,-1.7
408.3,70.4,-0.8
407.0,70.4,-0.9
405.7,70.4,-1.1
394.6,70.7,-2.1
393.9,70.7,-2.2
394.3,70.7,-2.1
404.9,70.4,-1.1
405.3,70.4,-1.1
406.1,70.4,-1.0
406.6,70.4,-1.0
407.4,70.4,-0.9
407.8,70.4,-0.9
408.7,70.4,-0.8
409.1,70.4,-0.8
404.4,70.6,-2.2
396.7,70.7,-2.9
395.4,70.8,-3.0
395.9,70.7,-3.0
396.3,70.7,-2.9
397.1,70.7,-2.9
404.0,70.6,-2.2
404.8,70.5,-2.1
410.4,70.4,-1.6
410.8,70.4,-1.6
403.5,70.6,-3.3
399.7,70.7,-3.6
398.4,70.7,-3.7
398.0,70.7,-3.8
398.8,70.7,-3.7
399.2,70.7,-3.7
402.7,70.6,-3.4
403.1,70.6,-3.3
403.9,70.6,-3.2
412.1,70.4,-2.5
412.5,70.4,-2.4
402.2,70.6,-4.4
400.9,70.6,-4.5
400.5,70.6,-4.6
401.3,70.6,-4.5
401.8,70.6,-4.4
402.6,70.6,-4.4
413.7,70.3,-3.3
414.1,70.3,-3.3
415.0,70.3,-3.2
419.3,70.2,-2.8
420.1,70.2,-2.7
419.7,69.8,-2.8
415.8,69.9,-3.2
414.5,69.9,-3.3
412.8,69.9,-2.5
411.2,69.9,-1.6
409.5,69.9,-0.8
408.3,70.0,-0.9
407.0,70.0,-1.0
405.7,70.0,-1.1
394.6,70.3,-2.1
393.4,70.3,-2.2
393.0,70.3,-2.3
393.8,70.3,-2.2
394.2,70.3,-2.2
404.9,70.0,-1.2
405.3,70.0,-1.1
406.1,70.0,-1.1
406.6,70.0,-1.0
407.4,70.0,-0.9
407.8,70.0,-0.9
408.7,70.0,-0.8
409.1,70.0,-0.8
404.4,70.1,-2.2
396.7,70.2,-2.9
395.4,70.3,-3.1
395.9,70.2,-3.0
396.3,70.2,-3.0
397.1,70.2,-2.9
404.0,70.1,-2.3
404.8,70.0,-2.2
410.4,69.9,-1.7
410.8,69.9,-1.6
403.5,70.1,-3.3
399.2,70.2,-3.7
398.0,70.2,-3.8
398.4,70.2,-3.8
398.8,70.2,-3.8
402.7,70.1,-3.4
403.1,70.1,-3.4
403.9,70.1,-3.3
412.1,69.9,-2.5
412.4,69.9,-2.5
402.2,70.2,-4.4
400.9,70.2,-4.6
400.0,70.2,-4.6
400.5,70.2,-4.6
401.3,70.2,-4.5
401.8,70.2,-4.5
402.6,70.2,-4.4
413.3,69.9,-2.4
414.1,69.9,-3.3
415.0,69.9,-3.3
415.4,69.9,-3.2
416.3,69.9,-3.1
419.3,69.8,-2.9
420.5,70.2,-2.7
421.4,69.8,-2.7
421.4,70.2,-2.6
422.3,69.8,-2.6
422.3,70.2,-2.5
423.1,69.7,-2.5
423.1,70.1,-2.5
424.0,69.7,-2.4
424.0,68.8,-2.5
424.0,69.2,-2.5
423.1,68.8,-2.6
423.1,69.2,-2.6
422.3,68.9,-2.7
422.3,69.3,-2.6
421.4,68.9,-2.8
421.4,69.3,-2.7
420.5,68.9,-2.8
420.5,69.3,-2.8
416.3,69.0,-3.2
416.3,69.4,-3.2
415.4,69.0,-3.3
415.4,69.4,-3.3
414.5,69.0,-3.4
414.5,69.4,-3.3
413.7,69.0,-3.5
413.3,69.5,-2.5
412.4,69.1,-2.6
412.4,69.5,-2.5
411.2,69.1,-1.7
411.2,69.5,-1.6
410.4,69.1,-1.8
410.4,69.5,-1.7
409.1,69.2,-0.9
409.1,69.6,-0.8
408.3,69.2,-0.9
408.3,69.6,-0.9
407.4,69.2,-1.0
407.4,69.6,-1.0
406.6,69.2,-1.1
406.6,69.6,-1.1
405.7,69.2,-1.2
405.7,69.6,-1.1
404.9,69.3,-1.3
404.9,69.7,-1.2
394.2,69.9,-2.2
392.9,69.9,-2.3
393.4,69.9,-2.3
